customer_id,region,city_tier,segment,signup_month,age_group,member_level,acquisition_source
C002905,华南,一线,沉睡,2026-05,18-24,银卡,老客推荐
C002906,西南,一线,成长型,2026-06,25-34,金卡,直播引流
C002907,华南,一线,高价值,2026-06,55+,普通,线下活动
C002908,华北,三线及以下,成长型,2026-07,18-24,普通,线下活动
C002909,华东,新一线,沉睡,2025-10,35-44,普通,线下活动
C002910,华中,新一线,成长型,2026-06,55+,银卡,内容种草
C002911,华中,新一线,价格敏感,2026-02,55+,普通,内容种草
C002912,西南,二线,沉睡,2026-03,45-54,普通,内容种草
C002913,华北,一线,新客,2026-03,35-44,银卡,直播引流
C002914,华中,新一线,成长型,2025-08,45-54,银卡,自然搜索
C002915,华东,一线,新客,2026-06,25-34,银卡,直播引流
C002916,华北,一线,价格敏感,2026-03,45-54,银卡,线下活动
C002917,华北,新一线,价格敏感,2025-12,55+,银卡,直播引流
C002918,东北,二线,价格敏感,2026-04,45-54,普通,直播引流
C002919,华北,新一线,价格敏感,2025-11,25-34,金卡,直播引流
C002920,华南,一线,价格敏感,2026-02,55+,普通,自然搜索
C002921,华东,新一线,成长型,2026-02,18-24,银卡,直播引流
C002922,华南,新一线,新客,2026-03,25-34,银卡,线下活动
C002923,华北,新一线,成长型,2025-10,25-34,银卡,线下活动
C002924,西南,新一线,高价值,2025-09,35-44,银卡,线下活动
C002925,华南,二线,新客,2025-10,55+,金卡,线下活动
C002926,西南,三线及以下,成长型,2026-06,55+,银卡,线下活动
C002927,华中,二线,价格敏感,2026-01,45-54,银卡,自然搜索
C002928,华北,三线及以下,新客,2025-10,18-24,普通,自然搜索
C002929,华北,新一线,新客,2026-02,25-34,银卡,直播引流
C002930,华东,三线及以下,新客,2026-05,55+,普通,线下活动
C002931,华北,新一线,新客,2026-01,35-44,普通,直播引流
C002932,华东,三线及以下,价格敏感,2026-07,25-34,金卡,内容种草
C002933,华东,二线,沉睡,2025-10,35-44,金卡,直播引流
C002934,东北,二线,新客,2026-01,35-44,普通,直播引流
C002935,东北,新一线,价格敏感,2025-08,45-54,金卡,直播引流
C002936,华中,新一线,成长型,2025-08,18-24,金卡,直播引流
C002937,华东,三线及以下,价格敏感,2026-06,18-24,普通,自然搜索
C002938,华南,新一线,沉睡,2025-09,35-44,银卡,自然搜索
C002939,华北,一线,成长型,2026-02,35-44,普通,内容种草
C002940,东北,新一线,成长型,2026-07,25-34,金卡,老客推荐
C002941,西南,二线,价格敏感,2026-07,45-54,普通,自然搜索
C002942,华南,一线,新客,2026-06,35-44,金卡,老客推荐
C002943,华东,二线,价格敏感,2026-06,55+,金卡,内容种草
C002944,华北,一线,价格敏感,2025-09,18-24,金卡,自然搜索
C002945,华南,二线,新客,2026-07,25-34,普通,直播引流
C002946,华东,三线及以下,价格敏感,2025-10,35-44,普通,直播引流
C002947,东北,二线,价格敏感,2026-02,45-54,银卡,老客推荐
C002948,西南,三线及以下,沉睡,2025-09,25-34,银卡,直播引流
C002949,西南,新一线,价格敏感,2026-01,25-34,普通,自然搜索
C002950,华北,二线,新客,2026-05,55+,银卡,自然搜索
C002951,华南,新一线,新客,2026-02,45-54,银卡,老客推荐
C002952,华南,三线及以下,成长型,2025-11,25-34,普通,内容种草
C002953,华中,二线,沉睡,2025-10,25-34,金卡,自然搜索
C002954,华南,二线,成长型,2025-08,25-34,普通,老客推荐
C002955,东北,一线,成长型,2025-11,45-54,黑金,老客推荐
C002956,西南,二线,价格敏感,2026-06,45-54,银卡,老客推荐
C002957,西南,三线及以下,成长型,2026-04,55+,普通,自然搜索
C002958,华南,三线及以下,价格敏感,2026-02,25-34,金卡,老客推荐
C002959,华南,二线,价格敏感,2026-01,18-24,普通,直播引流
C002960,东北,二线,新客,2026-06,35-44,金卡,内容种草
C002961,华东,一线,价格敏感,2025-08,45-54,金卡,线下活动
C002962,华南,新一线,价格敏感,2026-01,45-54,普通,自然搜索
C002963,华东,二线,沉睡,2026-04,45-54,普通,自然搜索
C002964,华中,一线,成长型,2026-07,18-24,银卡,内容种草
C002965,华南,新一线,价格敏感,2026-03,45-54,银卡,内容种草
C002966,华东,新一线,价格敏感,2026-01,18-24,黑金,直播引流
C002967,华北,一线,成长型,2026-01,18-24,金卡,内容种草
C002968,华中,新一线,成长型,2026-03,25-34,金卡,内容种草
C002969,华北,二线,价格敏感,2026-01,45-54,普通,内容种草
C002970,华东,二线,成长型,2025-10,25-34,金卡,内容种草
C002971,西南,三线及以下,成长型,2026-07,25-34,普通,自然搜索
C002972,华中,三线及以下,成长型,2026-05,18-24,银卡,老客推荐
C002973,西南,一线,沉睡,2026-07,55+,普通,内容种草
C002974,华南,三线及以下,新客,2025-11,18-24,普通,老客推荐
C002975,东北,新一线,高价值,2026-06,18-24,银卡,内容种草
C002976,华北,二线,高价值,2026-06,45-54,银卡,线下活动
C002977,华东,二线,价格敏感,2026-02,55+,普通,自然搜索
C002978,华南,三线及以下,成长型,2026-02,18-24,普通,老客推荐
C002979,华南,二线,新客,2026-07,55+,普通,自然搜索
C002980,华南,三线及以下,沉睡,2025-11,45-54,普通,自然搜索
C002981,华中,新一线,新客,2026-04,18-24,金卡,自然搜索
C002982,西南,一线,沉睡,2025-09,45-54,银卡,老客推荐
C002983,西南,新一线,新客,2026-04,55+,普通,内容种草
C002984,华东,二线,沉睡,2026-06,25-34,普通,直播引流
C002985,西南,三线及以下,沉睡,2025-09,35-44,普通,直播引流
C002986,西南,三线及以下,价格敏感,2026-01,55+,普通,内容种草
C002987,东北,三线及以下,价格敏感,2025-11,55+,普通,自然搜索
C002988,华北,二线,高价值,2026-04,55+,普通,老客推荐
C002989,华北,三线及以下,成长型,2025-08,45-54,普通,老客推荐
C002990,华东,新一线,新客,2026-07,45-54,普通,直播引流
C002991,西南,三线及以下,成长型,2025-09,18-24,银卡,老客推荐
C002992,华北,一线,价格敏感,2025-10,55+,金卡,线下活动
C002993,华东,二线,价格敏感,2026-02,18-24,普通,直播引流
C002994,华东,三线及以下,高价值,2025-10,25-34,银卡,自然搜索
C002995,华北,新一线,成长型,2025-11,45-54,普通,自然搜索
C002996,华东,三线及以下,成长型,2025-09,45-54,普通,内容种草
C002997,西南,二线,新客,2026-02,18-24,黑金,线下活动
C002998,华北,二线,高价值,2026-05,25-34,普通,内容种草
C002999,华南,二线,成长型,2026-04,55+,黑金,线下活动
C003000,西南,二线,成长型,2026-06,45-54,普通,自然搜索
C003001,华北,三线及以下,沉睡,2025-10,45-54,银卡,老客推荐
C003002,华东,新一线,价格敏感,2026-01,45-54,普通,老客推荐
C003003,华南,二线,新客,2025-08,18-24,银卡,老客推荐
C003004,西南,一线,价格敏感,2026-06,18-24,银卡,自然搜索
C003005,华东,三线及以下,成长型,2025-09,18-24,普通,内容种草
C003006,西南,三线及以下,新客,2025-08,45-54,银卡,线下活动
C003007,东北,三线及以下,新客,2026-04,55+,普通,内容种草
C003008,华南,新一线,成长型,2026-03,18-24,银卡,内容种草
C003009,华东,三线及以下,沉睡,2025-10,25-34,普通,线下活动
C003010,东北,新一线,沉睡,2026-04,18-24,银卡,自然搜索
C003011,华北,二线,新客,2025-10,35-44,银卡,自然搜索
C003012,华东,新一线,沉睡,2026-04,35-44,金卡,直播引流
C003013,华中,三线及以下,沉睡,2026-06,45-54,普通,线下活动
C003014,华北,三线及以下,高价值,2026-05,18-24,金卡,老客推荐
C003015,西南,三线及以下,价格敏感,2025-09,45-54,普通,线下活动
C003016,华南,三线及以下,成长型,2025-10,55+,金卡,内容种草
C003017,华东,新一线,沉睡,2025-08,35-44,银卡,内容种草
C003018,华北,二线,成长型,2026-04,18-24,金卡,直播引流
C003019,华东,三线及以下,价格敏感,2026-04,45-54,普通,线下活动
C003020,华中,新一线,价格敏感,2025-10,18-24,银卡,自然搜索
C003021,华东,二线,成长型,2026-05,18-24,银卡,老客推荐
C003022,华北,三线及以下,价格敏感,2025-11,18-24,普通,线下活动
C003023,华北,一线,成长型,2025-09,18-24,金卡,线下活动
C003024,西南,三线及以下,成长型,2025-10,55+,普通,老客推荐
C003025,华东,一线,成长型,2026-02,55+,银卡,内容种草
C003026,东北,二线,成长型,2026-07,18-24,银卡,老客推荐
C003027,华南,二线,沉睡,2026-03,45-54,普通,老客推荐
C003028,华北,三线及以下,沉睡,2026-05,55+,普通,自然搜索
C003029,华东,新一线,价格敏感,2025-10,55+,普通,直播引流
C003030,华北,三线及以下,新客,2025-11,45-54,银卡,自然搜索
C003031,华南,一线,价格敏感,2026-03,45-54,银卡,线下活动
C003032,华中,二线,高价值,2025-09,45-54,普通,自然搜索
C003033,华中,二线,价格敏感,2026-01,45-54,普通,线下活动
C003034,华东,新一线,价格敏感,2026-04,18-24,普通,自然搜索
C003035,华北,二线,价格敏感,2026-07,18-24,普通,老客推荐
C003036,华南,一线,价格敏感,2026-06,45-54,普通,老客推荐
C003037,华南,三线及以下,高价值,2025-12,45-54,金卡,直播引流
C003038,西南,新一线,成长型,2026-07,45-54,银卡,自然搜索
C003039,东北,二线,价格敏感,2025-09,25-34,银卡,老客推荐
C003040,华东,二线,成长型,2025-11,35-44,普通,自然搜索
C003041,华东,三线及以下,新客,2025-11,18-24,普通,自然搜索
C003042,东北,三线及以下,新客,2026-03,55+,金卡,老客推荐
C003043,华北,二线,价格敏感,2026-03,45-54,银卡,老客推荐
C003044,华东,新一线,成长型,2026-02,55+,金卡,线下活动
C003045,西南,新一线,价格敏感,2025-08,18-24,银卡,老客推荐
C003046,西南,新一线,价格敏感,2026-03,35-44,普通,老客推荐
C003047,华东,新一线,新客,2026-03,55+,银卡,直播引流
C003048,华东,新一线,价格敏感,2026-06,25-34,普通,自然搜索
C003049,华中,新一线,成长型,2025-12,55+,普通,老客推荐
C003050,华北,二线,新客,2025-08,35-44,金卡,自然搜索
C003051,华北,新一线,价格敏感,2026-04,25-34,普通,老客推荐
C003052,东北,二线,成长型,2026-07,35-44,普通,老客推荐
C003053,华南,二线,沉睡,2025-12,35-44,金卡,内容种草
C003054,华中,二线,高价值,2026-07,18-24,银卡,内容种草
C003055,华中,新一线,价格敏感,2026-07,18-24,金卡,直播引流
C003056,华北,二线,成长型,2026-06,55+,普通,自然搜索
C003057,华南,三线及以下,沉睡,2025-11,35-44,银卡,内容种草
C003058,华东,三线及以下,价格敏感,2026-01,45-54,普通,自然搜索
C003059,东北,三线及以下,成长型,2025-10,45-54,黑金,直播引流
C003060,华北,三线及以下,高价值,2026-07,18-24,黑金,老客推荐
C003061,华北,二线,沉睡,2025-10,45-54,普通,老客推荐
C003062,华东,二线,价格敏感,2026-05,18-24,普通,内容种草
C003063,华南,二线,成长型,2026-04,35-44,普通,内容种草
C003064,东北,三线及以下,价格敏感,2026-05,45-54,金卡,老客推荐
C003065,西南,新一线,沉睡,2025-09,25-34,普通,线下活动
C003066,东北,二线,价格敏感,2026-06,35-44,银卡,直播引流
C003067,华北,二线,价格敏感,2026-02,45-54,金卡,自然搜索
C003068,西南,三线及以下,价格敏感,2025-10,55+,金卡,内容种草
C003069,华东,二线,价格敏感,2026-02,18-24,普通,老客推荐
C003070,西南,三线及以下,高价值,2026-03,45-54,黑金,内容种草
C003071,华北,二线,成长型,2026-06,25-34,银卡,线下活动
C003072,华中,新一线,价格敏感,2026-07,55+,银卡,老客推荐
C003073,华中,二线,价格敏感,2026-02,35-44,黑金,直播引流
C003074,华北,二线,成长型,2026-06,45-54,银卡,线下活动
C003075,华北,三线及以下,成长型,2026-06,25-34,银卡,内容种草
C003076,华东,一线,成长型,2025-11,55+,普通,老客推荐
C003077,华中,一线,新客,2026-02,35-44,普通,老客推荐
C003078,西南,新一线,沉睡,2026-01,25-34,普通,老客推荐
C003079,华东,三线及以下,沉睡,2026-06,55+,普通,直播引流
C003080,华南,一线,高价值,2026-05,25-34,金卡,自然搜索
C003081,华中,二线,沉睡,2025-12,18-24,普通,老客推荐
C003082,华南,三线及以下,新客,2026-04,35-44,银卡,老客推荐
C003083,华南,一线,新客,2025-11,55+,银卡,线下活动
C003084,华北,三线及以下,沉睡,2025-08,45-54,普通,内容种草
C003085,华东,新一线,价格敏感,2026-06,25-34,普通,线下活动
C003086,华中,新一线,高价值,2025-11,35-44,普通,内容种草
C003087,华东,二线,高价值,2026-04,45-54,金卡,线下活动
C003088,华东,二线,价格敏感,2026-01,25-34,金卡,内容种草
C003089,华北,二线,成长型,2025-10,25-34,普通,内容种草
C003090,华北,三线及以下,价格敏感,2026-01,45-54,金卡,老客推荐
C003091,华北,二线,价格敏感,2025-11,18-24,普通,老客推荐
C003092,西南,新一线,价格敏感,2026-04,18-24,普通,内容种草
C003093,华南,二线,成长型,2026-01,35-44,金卡,内容种草
C003094,华北,三线及以下,成长型,2025-09,35-44,普通,自然搜索
C003095,华中,新一线,价格敏感,2026-07,35-44,普通,线下活动
C003096,华东,二线,新客,2025-11,35-44,银卡,直播引流
C003097,华北,三线及以下,高价值,2026-05,45-54,黑金,线下活动
C003098,华东,二线,高价值,2025-10,35-44,普通,老客推荐
C003099,华南,一线,价格敏感,2026-04,45-54,银卡,内容种草
C003100,华中,新一线,价格敏感,2026-03,55+,金卡,直播引流
C003101,东北,一线,价格敏感,2026-07,55+,金卡,线下活动
C003102,东北,二线,成长型,2026-02,55+,金卡,线下活动
C003103,华东,二线,成长型,2026-06,35-44,银卡,自然搜索
C003104,华南,二线,新客,2025-12,35-44,银卡,内容种草
C003105,华北,二线,高价值,2025-08,25-34,银卡,自然搜索
C003106,华东,一线,价格敏感,2026-05,55+,银卡,自然搜索
C003107,华东,二线,成长型,2025-08,35-44,银卡,老客推荐
C003108,东北,二线,成长型,2026-03,35-44,银卡,内容种草
C003109,华南,二线,价格敏感,2025-10,18-24,金卡,直播引流
C003110,华中,新一线,沉睡,2025-10,18-24,普通,自然搜索
C003111,华中,二线,成长型,2025-11,45-54,普通,直播引流
C003112,西南,三线及以下,新客,2026-02,18-24,黑金,直播引流
C003113,华北,一线,成长型,2026-03,55+,普通,内容种草
C003114,华中,二线,价格敏感,2026-04,45-54,银卡,线下活动
C003115,华东,一线,沉睡,2026-06,25-34,金卡,自然搜索
C003116,华中,二线,新客,2026-03,25-34,银卡,线下活动
C003117,东北,三线及以下,沉睡,2026-01,45-54,金卡,线下活动
C003118,华东,三线及以下,沉睡,2025-12,45-54,金卡,老客推荐
C003119,西南,新一线,高价值,2026-02,35-44,普通,老客推荐
C003120,华中,三线及以下,价格敏感,2026-06,25-34,普通,自然搜索
C003121,东北,二线,价格敏感,2026-04,55+,银卡,直播引流
C003122,华中,新一线,新客,2026-01,55+,银卡,直播引流
C003123,华东,新一线,成长型,2025-10,35-44,银卡,老客推荐
C003124,西南,新一线,成长型,2026-07,25-34,金卡,自然搜索
C003125,华中,二线,成长型,2025-12,55+,普通,自然搜索
C003126,华北,二线,成长型,2026-06,35-44,普通,老客推荐
C003127,华北,二线,高价值,2026-06,55+,普通,老客推荐
C003128,华北,二线,沉睡,2026-06,55+,银卡,直播引流
C003129,华南,二线,高价值,2026-02,18-24,普通,自然搜索
C003130,东北,新一线,高价值,2025-08,45-54,黑金,老客推荐
C003131,华东,三线及以下,价格敏感,2025-09,35-44,普通,直播引流
C003132,华东,一线,成长型,2026-03,18-24,金卡,线下活动
C003133,华北,三线及以下,价格敏感,2026-06,18-24,金卡,内容种草
